CircleName,Abbrev,LatLong,X4,X5,X6,X7,X8,X9
"Common Eider
[Somateria mollissima]","1964 [65]
Count Date: 12/27/1964
# Participants: 
# Species Reported: 
Total Hrs.: 204.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1965 [66]
Count Date: 12/26/1965
# Participants: 
# Species Reported: 
Total Hrs.: 158.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1966 [67]
Count Date: 12/26/1966
# Participants: 
# Species Reported: 
Total Hrs.: 159.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1967 [68]
Count Date: 12/24/1967
# Participants: 
# Species Reported: 
Total Hrs.: 251.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1968 [69]
Count Date: 12/29/1968
# Participants: 
# Species Reported: 
Total Hrs.: 171.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1969 [70]
Count Date: 12/28/1969
# Participants: 
# Species Reported: 
Total Hrs.: 208.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1970 [71]
Count Date: 12/26/1970
# Participants: 
# Species Reported: 
Total Hrs.: 232.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1971 [72]
Count Date: 12/26/1971
# Participants: 
# Species Reported: 
Total Hrs.: 237.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1972 [73]
Count Date: 12/17/1972
# Participants: 
# Species Reported: 
Total Hrs.: 196.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1973 [74]
Count Date: 12/16/1973
# Participants: 
# Species Reported: 
Total Hrs.: 172.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1974 [75]
Count Date: 12/26/1974
# Participants: 
# Species Reported: 
Total Hrs.: 199.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1975 [76]
Count Date: 12/26/1975
# Participants: 
# Species Reported: 
Total Hrs.: 166.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1976 [77]
Count Date: 12/26/1976
# Participants: 
# Species Reported: 
Total Hrs.: 207.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1977 [78]
Count Date: 12/26/1977
# Participants: 
# Species Reported: 
Total Hrs.: 157.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1978 [79]
Count Date: 12/26/1978
# Participants: 
# Species Reported: 
Total Hrs.: 172.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1979 [80]
Count Date: 12/26/1979
# Participants: 
# Species Reported: 
Total Hrs.: 171.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1980 [81]
Count Date: 12/26/1980
# Participants: 
# Species Reported: 
Total Hrs.: 186.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1981 [82]
Count Date: 12/26/1981
# Participants: 
# Species Reported: 
Total Hrs.: 167.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1982 [83]
Count Date: 12/26/1982
# Participants: 
# Species Reported: 
Total Hrs.: 64.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1983 [84]
Count Date: 12/26/1983
# Participants: 
# Species Reported: 
Total Hrs.: 168.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1984 [85]
Count Date: 12/26/1984
# Participants: 
# Species Reported: 
Total Hrs.: 178.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1985 [86]
Count Date: 12/26/1985
# Participants: 
# Species Reported: 
Total Hrs.: 143.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1986 [87]
Count Date: 12/26/1986
# Participants: 
# Species Reported: 
Total Hrs.: 182.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1987 [88]
Count Date: 12/26/1987
# Participants: 
# Species Reported: 
Total Hrs.: 166.50",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1988 [89]
Count Date: 12/26/1988
# Participants: 
# Species Reported: 
Total Hrs.: 167.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1989 [90]
Count Date: 12/26/1989
# Participants: 
# Species Reported: 
Total Hrs.: 157.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1990 [91]
Count Date: 12/26/1990
# Participants: 
# Species Reported: 
Total Hrs.: 164.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1991 [92]
Count Date: 12/26/1991
# Participants: 
# Species Reported: 
Total Hrs.: 175.50",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1992 [93]
Count Date: 12/26/1992
# Participants: 
# Species Reported: 
Total Hrs.: 167.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1993 [94]
Count Date: 12/26/1993
# Participants: 
# Species Reported: 
Total Hrs.: 134.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1994 [95]
Count Date: 12/26/1994
# Participants: 
# Species Reported: 
Total Hrs.: 157.50",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1995 [96]
Count Date: 12/26/1995
# Participants: 
# Species Reported: 
Total Hrs.: 186.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1996 [97]
Count Date: 12/26/1996
# Participants: 
# Species Reported: 
Total Hrs.: 149.50",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1997 [98]
Count Date: 12/26/1997
# Participants: 
# Species Reported: 
Total Hrs.: 160.50",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1998 [99]
Count Date: 12/26/1998
# Participants: 
# Species Reported: 94
Total Hrs.: 176.50",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","1999 [100]
Count Date: 12/26/1999
# Participants: 
# Species Reported: 86
Total Hrs.: 139.00",cw,0,"US,",NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2000 [101]
Count Date: 12/26/2000
# Participants: 
# Species Reported: 94
Total Hrs.: 143.50",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2001 [102]
Count Date: 12/26/2001
# Participants: 
# Species Reported: 97
Total Hrs.: 153.50",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 96
Total Hrs.: 228.30",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2003 [104]
Count Date: 12/26/2003
# Participants: 114
# Species Reported: 101
Total Hrs.: 248.75",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2004 [105]
Count Date: 12/26/2004
# Participants: 65
# Species Reported: 102
Total Hrs.: 203.75",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2005 [106]
Count Date: 12/26/2005
# Participants: 19
# Species Reported: 100
Total Hrs.: 245.75",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2006 [107]
Count Date: 12/26/2006
# Participants: 13
# Species Reported: 101
Total Hrs.: 223.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 103
Total Hrs.: 214.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 104
Total Hrs.: 227.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2009 [110]
Count Date: 12/26/2009
# Participants: 
# Species Reported: 98
Total Hrs.: 194.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2010 [111]
Count Date: 12/26/2010
# Participants: 
# Species Reported: 98
Total Hrs.: 226.25",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2011 [112]
Count Date: 12/26/2011
# Participants: 2
# Species Reported: 105
Total Hrs.: 227.95",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2012 [113]
Count Date: 12/26/2012
# Participants: 99
# Species Reported: 99
Total Hrs.: 194.55",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2013 [114]
Count Date: 12/26/2013
# Participants: 94
# Species Reported: 98
Total Hrs.: 182.20",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2014 [115]
Count Date: 12/26/2014
# Participants: 86
# Species Reported: 99
Total Hrs.: 179.25",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2015 [116]
Count Date: 12/26/2015
# Participants: 5
# Species Reported: 94
Total Hrs.: 221.00",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 97
Total Hrs.: 216.65",NA,NA,NA,NA,NA,NA,NA
"Common Eider
[Somateria mollissima]","2017 [118]
Count Date: 12/26/2017
# Participants: 1
# Species Reported: 100
Total Hrs.: 198.75",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1921 [22]
Count Date: 12/23/1921
# Participants: 
# Species Reported: 
Total Hrs.: 8.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1922 [23]
Count Date: 12/26/1922
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1924 [25]
Count Date: 12/27/1924
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1925 [26]
Count Date: 12/26/1925
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1926 [27]
Count Date: 12/26/1926
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1928 [29]
Count Date: 12/22/1928
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1930 [31]
Count Date: 12/27/1930
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1931 [32]
Count Date: 12/26/1931
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1932 [33]
Count Date: 12/27/1932
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1933 [34]
Count Date: 12/27/1933
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1934 [35]
Count Date: 12/27/1934
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1935 [36]
Count Date: 12/27/1935
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1936 [37]
Count Date: 12/26/1936
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1937 [38]
Count Date: 12/27/1937
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1938 [39]
Count Date: 12/26/1938
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1939 [40]
Count Date: 12/17/1939
# Participants: 
# Species Reported: 
Total Hrs.: 81.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1940 [41]
Count Date: 12/22/1940
# Participants: 
# Species Reported: 
Total Hrs.: 67.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1941 [42]
Count Date: 12/21/1941
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1942 [43]
Count Date: 12/20/1942
# Participants: 
# Species Reported: 
Total Hrs.: 72.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1943 [44]
Count Date: 12/19/1943
# Participants: 
# Species Reported: 
Total Hrs.: 116.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1944 [45]
Count Date: 12/31/1944
# Participants: 
# Species Reported: 
Total Hrs.: 68.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1945 [46]
Count Date: 12/30/1945
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1946 [47]
Count Date: 12/22/1946
# Participants: 
# Species Reported: 
Total Hrs.: 101.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1947 [48]
Count Date: 12/21/1947
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1948 [49]
Count Date: 12/26/1948
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1949 [50]
Count Date: 12/26/1949
# Participants: 
# Species Reported: 
Total Hrs.:",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1950 [51]
Count Date: 12/26/1950
# Participants: 
# Species Reported: 
Total Hrs.: 134.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1951 [52]
Count Date: 12/23/1951
# Participants: 
# Species Reported: 
Total Hrs.: 103.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1952 [53]
Count Date: 12/21/1952
# Participants: 
# Species Reported: 
Total Hrs.: 133.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1953 [54]
Count Date: 12/26/1953
# Participants: 
# Species Reported: 
Total Hrs.: 134.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1954 [55]
Count Date: 12/26/1954
# Participants: 
# Species Reported: 
Total Hrs.: 133.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1955 [56]
Count Date: 12/26/1955
# Participants: 
# Species Reported: 
Total Hrs.: 125.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1956 [57]
Count Date: 12/30/1956
# Participants: 
# Species Reported: 
Total Hrs.: 158.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1957 [58]
Count Date: 12/29/1957
# Participants: 
# Species Reported: 
Total Hrs.: 193.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1958 [59]
Count Date: 12/28/1958
# Participants: 
# Species Reported: 
Total Hrs.: 169.00",cw,0,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1959 [60]
Count Date: 12/27/1959
# Participants: 
# Species Reported: 
Total Hrs.: 135.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1960 [61]
Count Date: 12/26/1960
# Participants: 
# Species Reported: 
Total Hrs.: 178.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1961 [62]
Count Date: 12/24/1961
# Participants: 
# Species Reported: 
Total Hrs.: 223.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1962 [63]
Count Date: 12/23/1962
# Participants: 
# Species Reported: 
Total Hrs.: 193.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1963 [64]
Count Date: 12/22/1963
# Participants: 
# Species Reported: 
Total Hrs.: 213.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1964 [65]
Count Date: 12/27/1964
# Participants: 
# Species Reported: 
Total Hrs.: 204.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1965 [66]
Count Date: 12/26/1965
# Participants: 
# Species Reported: 
Total Hrs.: 158.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1966 [67]
Count Date: 12/26/1966
# Participants: 
# Species Reported: 
Total Hrs.: 159.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1967 [68]
Count Date: 12/24/1967
# Participants: 
# Species Reported: 
Total Hrs.: 251.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1968 [69]
Count Date: 12/29/1968
# Participants: 
# Species Reported: 
Total Hrs.: 171.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1969 [70]
Count Date: 12/28/1969
# Participants: 
# Species Reported: 
Total Hrs.: 208.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1970 [71]
Count Date: 12/26/1970
# Participants: 
# Species Reported: 
Total Hrs.: 232.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1971 [72]
Count Date: 12/26/1971
# Participants: 
# Species Reported: 
Total Hrs.: 237.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1972 [73]
Count Date: 12/17/1972
# Participants: 
# Species Reported: 
Total Hrs.: 196.00",2,0.0102,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1973 [74]
Count Date: 12/16/1973
# Participants: 
# Species Reported: 
Total Hrs.: 172.00",cw,0,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1974 [75]
Count Date: 12/26/1974
# Participants: 
# Species Reported: 
Total Hrs.: 199.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1975 [76]
Count Date: 12/26/1975
# Participants: 
# Species Reported: 
Total Hrs.: 166.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1976 [77]
Count Date: 12/26/1976
# Participants: 
# Species Reported: 
Total Hrs.: 207.00",1,0.0048,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1977 [78]
Count Date: 12/26/1977
# Participants: 
# Species Reported: 
Total Hrs.: 157.00",1,0.0064,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1978 [79]
Count Date: 12/26/1978
# Participants: 
# Species Reported: 
Total Hrs.: 172.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1979 [80]
Count Date: 12/26/1979
# Participants: 
# Species Reported: 
Total Hrs.: 171.00",1,0.0058,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1980 [81]
Count Date: 12/26/1980
# Participants: 
# Species Reported: 
Total Hrs.: 186.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1981 [82]
Count Date: 12/26/1981
# Participants: 
# Species Reported: 
Total Hrs.: 167.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1982 [83]
Count Date: 12/26/1982
# Participants: 
# Species Reported: 
Total Hrs.: 64.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1983 [84]
Count Date: 12/26/1983
# Participants: 
# Species Reported: 
Total Hrs.: 168.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1984 [85]
Count Date: 12/26/1984
# Participants: 
# Species Reported: 
Total Hrs.: 178.00",1,0.0056,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1985 [86]
Count Date: 12/26/1985
# Participants: 
# Species Reported: 
Total Hrs.: 143.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1986 [87]
Count Date: 12/26/1986
# Participants: 
# Species Reported: 
Total Hrs.: 182.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1987 [88]
Count Date: 12/26/1987
# Participants: 
# Species Reported: 
Total Hrs.: 166.50",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1988 [89]
Count Date: 12/26/1988
# Participants: 
# Species Reported: 
Total Hrs.: 167.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1989 [90]
Count Date: 12/26/1989
# Participants: 
# Species Reported: 
Total Hrs.: 157.00",1,0.0064,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1990 [91]
Count Date: 12/26/1990
# Participants: 
# Species Reported: 
Total Hrs.: 164.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1991 [92]
Count Date: 12/26/1991
# Participants: 
# Species Reported: 
Total Hrs.: 175.50",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1992 [93]
Count Date: 12/26/1992
# Participants: 
# Species Reported: 
Total Hrs.: 167.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1993 [94]
Count Date: 12/26/1993
# Participants: 
# Species Reported: 
Total Hrs.: 134.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1994 [95]
Count Date: 12/26/1994
# Participants: 
# Species Reported: 
Total Hrs.: 157.50",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1995 [96]
Count Date: 12/26/1995
# Participants: 
# Species Reported: 
Total Hrs.: 186.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1996 [97]
Count Date: 12/26/1996
# Participants: 
# Species Reported: 
Total Hrs.: 149.50",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1997 [98]
Count Date: 12/26/1997
# Participants: 
# Species Reported: 
Total Hrs.: 160.50",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1998 [99]
Count Date: 12/26/1998
# Participants: 
# Species Reported: 94
Total Hrs.: 176.50",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","1999 [100]
Count Date: 12/26/1999
# Participants: 
# Species Reported: 86
Total Hrs.: 139.00",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","2000 [101]
Count Date: 12/26/2000
# Participants: 
# Species Reported: 94
Total Hrs.: 143.50",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","2001 [102]
Count Date: 12/26/2001
# Participants: 
# Species Reported: 97
Total Hrs.: 153.50",cw,0,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 96
Total Hrs.: 228.30",1,0.0044,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","2003 [104]
Count Date: 12/26/2003
# Participants: 114
# Species Reported: 101
Total Hrs.: 248.75",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","2004 [105]
Count Date: 12/26/2004
# Participants: 65
# Species Reported: 102
Total Hrs.: 203.75",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","2005 [106]
Count Date: 12/26/2005
# Participants: 19
# Species Reported: 100
Total Hrs.: 245.75",NA,NA,NA,NA,NA,NA,NA
"Harlequin Duck
[Histrionicus histrionicus]","2006 [107]
Count Date: 12/26/2006
# Participants: 13
# Species Reported: 101
Total Hrs.: 223.00",cw,0,NA,NA,NA,NA,NA
